mean 100 episode reward,steps,% time spent exploring,episodes
0.6,1659625,18,321100
0.8,1660961,18,321200
1.1,1662236,18,321300
0.5,1663749,18,321400
-0.2,1665216,18,321500
0.3,1666760,18,321600
0.7,1668219,18,321700
0.6,1669675,18,321800
-0.1,1671269,18,321900
0.2,1672874,18,322000
1.1,1674391,17,322100
0.2,1675830,17,322200
1.2,1677307,17,322300
1.0,1678598,17,322400
0.8,1679826,17,322500
0.3,1681423,17,322600
0.3,1682643,17,322700
0.3,1684159,17,322800
0.9,1685591,17,322900
1.2,1687024,17,323000
0.6,1688445,17,323100
1.0,1689849,17,323200
0.1,1691224,17,323300
1.3,1692453,17,323400
1.0,1693869,17,323500
1.1,1695249,16,323600
0.5,1696715,16,323700
-0.3,1698146,16,323800
1.6,1699806,16,323900
-0.8,1701481,16,324000
-1.0,1702975,16,324100
-0.9,1704633,16,324200
-1.4,1706293,16,324300
0.9,1707839,16,324400
1.0,1709285,16,324500
1.1,1710655,16,324600
-0.5,1711961,16,324700
0.5,1712755,16,324800
-0.1,1712970,16,324900
-0.2,1713183,16,325000
-0.1,1713399,16,325100
-0.1,1713614,16,325200
-0.1,1713823,16,325300
-0.1,1714043,16,325400
-0.1,1714258,16,325500
-0.0,1714652,15,325600
0.2,1715121,15,325700
0.2,1715610,15,325800
0.6,1716704,15,325900
0.6,1717732,15,326000
-0.2,1718108,15,326100
-0.1,1718320,15,326200
-0.1,1718662,15,326300
-0.1,1718870,15,326400
0.3,1719547,15,326500
-0.2,1719781,15,326600
-0.2,1719994,15,326700
-0.2,1720206,15,326800
-0.1,1720414,15,326900
0.0,1720743,15,327000
-0.2,1720970,15,327100
-0.0,1721245,15,327200
0.2,1721669,15,327300
0.4,1722349,15,327400
1.7,1723854,15,327500
1.0,1725275,15,327600
1.3,1726934,15,327700
1.5,1728693,15,327800
0.8,1730378,15,327900
1.7,1732008,15,328000
1.8,1733708,15,328100
0.4,1735422,14,328200
0.3,1737124,14,328300
1.4,1738689,14,328400
0.9,1740480,14,328500
1.2,1741863,14,328600
0.9,1743590,14,328700
1.2,1745165,14,328800
0.8,1746749,14,328900
1.0,1748450,14,329000
1.1,1750402,14,329100
0.7,1751836,14,329200
1.8,1753514,14,329300
1.6,1755113,13,329400
1.6,1756977,13,329500
-0.5,1758905,13,329600
-0.9,1760694,13,329700
-1.0,1762275,13,329800
0.0,1764089,13,329900
2.1,1765808,13,330000
0.8,1767687,13,330100
1.5,1769466,13,330200
0.7,1771463,13,330300
1.9,1773319,13,330400
2.1,1775260,13,330500
2.3,1777137,12,330600
1.6,1778975,12,330700
0.5,1780908,12,330800
1.3,1782821,12,330900
2.1,1784547,12,331000
1.2,1786410,12,331100
0.7,1788322,12,331200
1.7,1790185,12,331300
1.4,1791933,12,331400
0.8,1793713,12,331500
0.7,1795727,12,331600
1.7,1797619,11,331700
1.7,1799741,11,331800
2.1,1801517,11,331900
2.2,1803337,11,332000
2.7,1805453,11,332100
0.1,1805904,11,332200
-0.1,1806114,11,332300
-0.1,1806324,11,332400
-0.1,1806530,11,332500
-0.1,1806737,11,332600
-0.1,1806941,11,332700
-0.1,1807161,11,332800
-0.1,1807370,11,332900
-0.1,1807576,11,333000
-0.1,1807783,11,333100
-0.1,1807989,11,333200
-0.1,1808200,11,333300
-0.1,1808406,11,333400
-0.1,1808622,11,333500
-0.1,1808834,11,333600
-0.0,1809089,11,333700
0.2,1809464,11,333800
-0.1,1809706,11,333900
0.4,1810294,11,334000
0.1,1810684,11,334100
1.4,1812575,11,334200
0.5,1814591,11,334300
1.4,1816125,11,334400
0.5,1817196,10,334500
-0.0,1817424,10,334600
2.3,1819030,10,334700
1.7,1821225,10,334800
2.4,1823287,10,334900
2.4,1825439,10,335000
2.2,1827488,10,335100
1.1,1829611,10,335200
1.0,1832032,10,335300
1.8,1834230,10,335400
2.5,1836387,10,335500
1.0,1838646,9,335600
2.0,1840982,9,335700
1.3,1843390,9,335800
1.7,1845349,9,335900
-0.1,1845565,9,336000
0.5,1846321,9,336100
-0.2,1846530,9,336200
-0.1,1846889,9,336300
0.2,1847274,9,336400
0.6,1848064,9,336500
-0.1,1848268,9,336600
-0.1,1848510,9,336700
-0.1,1848719,9,336800
-0.1,1848926,9,336900
-0.1,1849129,9,337000
-0.1,1849336,9,337100
0.0,1849751,9,337200
-0.1,1849957,9,337300
-1.6,1850167,9,337400
-2.0,1850372,9,337500
-1.9,1850578,9,337600
-1.9,1850784,9,337700
-1.9,1850991,9,337800
-1.9,1851198,9,337900
-1.9,1851404,9,338000
-1.9,1851611,9,338100
-2.0,1851817,9,338200
-1.9,1852023,9,338300
-2.0,1852229,9,338400
-1.9,1852432,9,338500
-2.0,1852636,9,338600
-1.9,1852846,9,338700
-2.0,1853052,9,338800
-2.0,1853257,9,338900
-1.9,1853463,9,339000
-2.0,1853673,9,339100
-2.0,1853881,9,339200
-2.0,1854089,9,339300
-2.0,1854295,9,339400
-2.0,1854499,9,339500
-2.0,1854708,9,339600
-1.9,1854915,9,339700
-2.0,1855121,9,339800
-1.9,1855324,9,339900
-2.0,1855528,9,340000
-2.0,1855736,9,340100
-2.0,1855945,9,340200
-2.0,1856156,9,340300
-2.0,1856367,9,340400
-1.9,1856572,9,340500
-2.0,1856781,9,340600
-1.9,1856988,9,340700
-1.9,1857190,8,340800
-1.9,1857392,8,340900
-1.9,1857595,8,341000
-2.0,1857800,8,341100
-2.0,1858010,8,341200
-2.0,1858214,8,341300
-2.0,1858422,8,341400
-1.9,1858627,8,341500
-1.9,1858829,8,341600
-2.0,1859037,8,341700
-1.9,1859244,8,341800
-1.9,1859451,8,341900
-2.0,1859658,8,342000
-2.0,1859874,8,342100
-2.0,1860102,8,342200
-1.9,1860412,8,342300
-1.8,1860806,8,342400
-0.1,1861015,8,342500
-0.0,1861223,8,342600
-0.1,1861428,8,342700
-0.1,1861634,8,342800
-0.1,1861840,8,342900
-0.1,1862045,8,343000
-0.1,1862257,8,343100
-0.0,1862461,8,343200
-0.1,1862669,8,343300
-0.1,1862878,8,343400
-0.1,1863085,8,343500
0.1,1863408,8,343600
-0.1,1863667,8,343700
-0.1,1863875,8,343800
-0.0,1864079,8,343900
0.3,1864665,8,344000
-0.1,1864871,8,344100
-0.1,1865075,8,344200
-0.0,1865342,8,344300
-0.0,1865542,8,344400
-0.1,1865763,8,344500
0.1,1866125,8,344600
-0.1,1866336,8,344700
-0.1,1866547,8,344800
-0.1,1866753,8,344900
-0.1,1866962,8,345000
0.4,1867473,8,345100
-0.1,1867678,8,345200
-0.0,1867884,8,345300
-0.1,1868090,8,345400
-0.0,1868331,8,345500
0.1,1868615,8,345600
0.5,1869148,8,345700
-0.1,1869588,8,345800
0.0,1870119,8,345900
0.0,1870391,8,346000
-0.1,1870596,8,346100
-0.1,1870820,8,346200
-0.1,1871168,8,346300
-0.0,1871377,8,346400
-0.0,1871634,8,346500
0.0,1871898,8,346600
0.6,1872649,8,346700
-0.1,1872855,8,346800
-0.1,1873063,8,346900
-0.1,1873275,8,347000
-0.0,1873482,8,347100
-0.1,1873688,8,347200
-0.1,1873895,8,347300
-0.1,1874100,8,347400
-0.0,1874445,8,347500
-0.1,1874652,8,347600
-0.1,1874859,8,347700
-0.1,1875066,8,347800
-0.0,1875275,8,347900
-0.1,1875480,8,348000
0.1,1875781,8,348100
-0.1,1875987,8,348200
0.9,1876816,8,348300
-0.1,1877032,8,348400
-0.0,1877270,8,348500
-0.0,1877678,7,348600
-1.3,1877950,7,348700
-2.0,1878159,7,348800
-2.0,1878365,7,348900
-2.0,1878571,7,349000
-2.0,1878774,7,349100
-1.9,1878980,7,349200
-2.0,1879192,7,349300
-2.0,1879398,7,349400
-1.9,1879606,7,349500
-2.0,1879818,7,349600
-1.7,1880140,7,349700
3.2,1882659,7,349800
2.8,1885283,7,349900
3.3,1887581,7,350000
1.1,1890187,7,350100
2.7,1892668,7,350200
3.3,1895544,7,350300
2.8,1898238,6,350400
2.8,1900985,6,350500
4.0,1903463,6,350600
3.1,1906045,6,350700
2.9,1908930,6,350800
3.0,1911938,6,350900
1.1,1914843,6,351000
0.7,1917918,6,351100
1.1,1921079,5,351200
1.2,1924577,5,351300
3.2,1927550,5,351400
3.3,1930525,5,351500
3.2,1933602,5,351600
1.4,1935237,5,351700
0.4,1935998,5,351800
-0.1,1936202,5,351900
0.1,1936466,5,352000
0.9,1937606,5,352100
-0.0,1937810,5,352200
-0.0,1938012,5,352300
-0.0,1938286,5,352400
0.3,1938795,4,352500
-0.2,1939276,4,352600
0.2,1939581,4,352700
-0.1,1939784,4,352800
-0.1,1939986,4,352900
-0.1,1940189,4,353000
-0.1,1940394,4,353100
0.2,1940709,4,353200
-0.0,1940911,4,353300
-0.1,1941114,4,353400
-0.0,1941316,4,353500
-0.0,1941522,4,353600
-0.1,1941727,4,353700
-0.0,1942022,4,353800
0.7,1942822,4,353900
-0.1,1943039,4,354000
-0.1,1943316,4,354100
0.0,1943620,4,354200
-0.1,1943942,4,354300
-0.0,1944144,4,354400
-0.0,1944350,4,354500
-0.1,1944557,4,354600
-0.1,1944761,4,354700
0.1,1945080,4,354800
1.7,1947584,4,354900
1.8,1949008,4,355000
-12.2,1951354,4,355100
-0.0,1951559,4,355200
-0.1,1951765,4,355300
-0.0,1951968,4,355400
-0.1,1952175,4,355500
-0.0,1952376,4,355600
-0.1,1952582,4,355700
-0.0,1952784,4,355800
-0.0,1952987,4,355900
-0.1,1953190,4,356000
-0.0,1953391,4,356100
-0.0,1953594,4,356200
-0.1,1953798,4,356300
-0.0,1954004,4,356400
-0.1,1954208,4,356500
-0.1,1954414,4,356600
-0.0,1954616,4,356700
-0.1,1954822,4,356800
-0.0,1955022,4,356900
-0.1,1955226,4,357000
-0.1,1955428,4,357100
-0.0,1955632,4,357200
-0.0,1955834,4,357300
-0.1,1956040,4,357400
-0.1,1956244,4,357500
-0.1,1956447,4,357600
-0.1,1956650,4,357700
-0.0,1956853,4,357800
-0.0,1957056,4,357900
-0.0,1957258,4,358000
-0.0,1957462,4,358100
-0.1,1957663,4,358200
-0.0,1957868,4,358300
-0.0,1958076,4,358400
-0.0,1958281,4,358500
-0.0,1958485,4,358600
-0.0,1958689,4,358700
-0.0,1958892,4,358800
-0.0,1959098,4,358900
-0.0,1959300,3,359000
-0.1,1959504,3,359100
-0.1,1959706,3,359200
-0.0,1959910,3,359300
-0.1,1960116,3,359400
-0.0,1960318,3,359500
-0.0,1960520,3,359600
-0.1,1960720,3,359700
-0.0,1960922,3,359800
-0.1,1961125,3,359900
-0.0,1961330,3,360000
-0.0,1961534,3,360100
-0.0,1961734,3,360200
-0.0,1961938,3,360300
-0.0,1962140,3,360400
-0.0,1962342,3,360500
-0.0,1962545,3,360600
-0.0,1962748,3,360700
-0.1,1962951,3,360800
-0.0,1963152,3,360900
-0.0,1963355,3,361000
-0.0,1963560,3,361100
-0.1,1963764,3,361200
-0.1,1963970,3,361300
-0.0,1964174,3,361400
-0.1,1964376,3,361500
-0.0,1964575,3,361600
-0.0,1964780,3,361700
-0.0,1964983,3,361800
-0.0,1965184,3,361900
0.6,1965802,3,362000
-0.0,1966007,3,362100
1.2,1967194,3,362200
0.2,1967512,3,362300
-0.1,1967713,3,362400
0.6,1968327,3,362500
-0.1,1968532,3,362600
-0.1,1968736,3,362700
-0.1,1968943,3,362800
0.3,1969345,3,362900
-0.1,1969882,3,363000
-0.0,1970085,3,363100
1.2,1971135,3,363200
1.7,1972534,3,363300
-0.1,1972738,3,363400
-0.0,1972940,3,363500
-0.0,1973143,3,363600
-0.0,1973348,3,363700
-0.1,1973552,3,363800
0.2,1973887,3,363900
-0.1,1974090,3,364000
-0.0,1974290,3,364100
0.8,1974992,3,364200
-0.1,1975192,3,364300
-0.0,1975398,3,364400
0.9,1976064,3,364500
-0.0,1976264,3,364600
-0.0,1976468,3,364700
-0.1,1976795,3,364800
-0.0,1976997,3,364900
-0.1,1977697,3,365000
-0.0,1977898,3,365100
0.2,1978388,3,365200
0.1,1978786,3,365300
-0.0,1978988,3,365400
-0.0,1979194,3,365500
-0.0,1979394,3,365600
-0.0,1979594,2,365700
-0.1,1979796,2,365800
-0.0,1979997,2,365900
-0.0,1980202,2,366000
1.1,1980999,2,366100
-0.0,1981208,2,366200
-0.1,1981408,2,366300
-0.0,1981613,2,366400
-0.0,1981817,2,366500
-0.0,1982020,2,366600
-0.0,1982222,2,366700
-0.0,1982428,2,366800
-0.0,1982630,2,366900
2.6,1984702,2,367000
-0.0,1984902,2,367100
-0.0,1985106,2,367200
-0.0,1985306,2,367300
-0.0,1985510,2,367400
-0.0,1985712,2,367500
-0.0,1985912,2,367600
-0.0,1986116,2,367700
0.6,1986634,2,367800
0.3,1987718,2,367900
0.4,1988246,2,368000
-0.0,1988618,2,368100
-0.0,1988820,2,368200
0.9,1989480,2,368300
-0.2,1990546,2,368400
-1.0,1990785,2,368500
-0.0,1990989,2,368600
-0.0,1991192,2,368700
-0.0,1991392,2,368800
-0.0,1991596,2,368900
-0.0,1991796,2,369000
-0.0,1991997,2,369100
-0.0,1992198,2,369200
-0.0,1992399,2,369300
-0.0,1992602,2,369400
-0.0,1992802,2,369500
-0.1,1993008,2,369600
0.0,1993296,2,369700
-0.0,1993497,2,369800
-0.0,1993712,2,369900
-0.0,1993914,2,370000
-0.0,1994192,2,370100
-0.0,1994435,2,370200
-0.0,1994653,2,370300
-0.0,1994854,2,370400
-0.1,1995056,2,370500
0.3,1995430,2,370600
0.0,1995670,2,370700
-0.0,1995871,2,370800
-0.0,1996074,2,370900
-0.1,1996276,2,371000
-0.0,1996476,2,371100
-0.0,1996676,2,371200
-0.0,1996880,2,371300
-0.0,1997190,2,371400
-0.0,1997392,2,371500
-0.0,1997592,2,371600
-0.0,1997792,2,371700
-0.0,1997996,2,371800
-0.0,1998199,2,371900
0.1,1998584,2,372000
-0.0,1998784,2,372100
-0.1,1998986,2,372200
0.2,1999308,2,372300
-0.0,1999588,2,372400
-0.0,1999788,2,372500
-0.1,1999990,2,372600
-0.0,2000190,2,372700
-0.0,2000393,2,372800
-0.0,2000594,2,372900
-0.0,2000796,2,373000
-0.0,2000999,2,373100
-0.0,2001202,2,373200
-0.0,2001403,2,373300
-0.0,2001606,2,373400
-0.0,2001808,2,373500
-0.0,2002008,2,373600
-0.0,2002210,2,373700
-0.0,2002412,2,373800
-0.0,2002612,2,373900
-0.0,2002812,2,374000
-0.0,2003014,2,374100
-0.0,2003214,2,374200
-0.0,2003414,2,374300
-0.0,2003614,2,374400
-0.0,2003818,2,374500
-0.0,2004020,2,374600
-0.0,2004221,2,374700
-0.0,2004422,2,374800
-0.1,2004624,2,374900
-0.0,2004824,2,375000
-0.0,2005027,2,375100
-0.0,2005228,2,375200
-0.0,2005432,2,375300
-0.0,2005636,2,375400
-0.0,2005836,2,375500
-0.0,2006040,2,375600
-0.0,2006240,2,375700
-0.0,2006443,2,375800
-0.0,2006646,2,375900
-0.0,2006850,2,376000
-0.0,2007050,2,376100
-0.0,2007249,2,376200
-0.0,2007450,2,376300
0.4,2007881,2,376400
-0.0,2008085,2,376500
0.2,2008391,2,376600
0.6,2009070,2,376700
-0.0,2009269,2,376800
0.3,2009641,2,376900
3.9,2012335,2,377000
2.4,2014753,2,377100
-0.0,2014953,2,377200
-0.0,2015154,2,377300
-0.1,2015356,2,377400
-0.0,2015558,2,377500
-0.0,2015758,2,377600
-0.0,2015958,2,377700
-0.0,2016160,2,377800
-0.0,2016362,2,377900
-0.0,2016563,2,378000
-0.1,2016764,2,378100
-0.0,2016964,2,378200
0.7,2017506,2,378300
0.4,2018332,2,378400
2.3,2020146,2,378500
-0.0,2020478,2,378600
0.8,2021082,2,378700
-0.9,2021444,2,378800
-0.0,2021648,2,378900
-0.0,2021850,2,379000
-0.1,2022369,2,379100
-0.0,2022699,2,379200
-0.0,2022902,2,379300
-0.0,2023102,2,379400
-0.0,2023302,2,379500
-0.0,2023502,2,379600
0.4,2023913,2,379700
-0.0,2024116,2,379800
0.5,2025102,2,379900
-0.0,2025302,2,380000
1.2,2026250,2,380100
0.5,2027148,2,380200
-0.0,2027348,2,380300
0.0,2027585,2,380400
0.0,2028130,2,380500
-0.0,2028593,2,380600
-0.0,2028794,2,380700
0.0,2029606,2,380800
-0.0,2029806,2,380900
1.6,2032551,2,381000
3.8,2036199,2,381100
2.9,2040434,2,381200
0.0,2042580,2,381300
-0.1,2042782,2,381400
0.1,2043854,2,381500
-0.0,2044055,2,381600
-0.0,2044257,2,381700
-0.0,2044458,2,381800
-0.0,2044658,2,381900
-0.1,2044860,2,382000
-0.0,2045060,2,382100
-0.0,2045260,2,382200
-0.0,2045466,2,382300
-0.0,2045671,2,382400
-0.0,2045875,2,382500
-0.0,2046076,2,382600
-0.0,2046276,2,382700
-0.0,2046476,2,382800
-0.0,2046676,2,382900
-0.0,2046880,2,383000
-0.0,2047082,2,383100
1.4,2048650,2,383200
1.8,2050134,2,383300
-0.0,2050335,2,383400
-0.0,2050537,2,383500
-0.0,2050738,2,383600
-0.0,2050938,2,383700
-0.0,2051138,2,383800
-0.0,2051338,2,383900
-0.0,2051540,2,384000
-0.0,2051742,2,384100
-0.0,2051947,2,384200
-0.0,2052147,2,384300
-0.0,2052348,2,384400
-0.0,2052548,2,384500
-0.0,2052750,2,384600
-0.0,2052950,2,384700
-0.0,2053150,2,384800
-0.0,2053353,2,384900
-0.0,2053554,2,385000
-0.0,2053756,2,385100
-0.0,2053958,2,385200
-0.0,2054160,2,385300
-0.0,2054362,2,385400
-0.0,2054564,2,385500
-0.0,2054766,2,385600
-0.0,2054966,2,385700
-0.0,2055166,2,385800
-0.0,2055369,2,385900
-0.1,2055572,2,386000
-0.0,2055774,2,386100
-0.0,2055975,2,386200
-0.0,2056177,2,386300
-0.0,2056381,2,386400
-0.0,2056582,2,386500
-0.0,2056783,2,386600
-0.0,2056988,2,386700
-0.0,2057191,2,386800
-0.0,2057394,2,386900
-0.0,2057597,2,387000
-0.0,2057798,2,387100
-0.0,2058000,2,387200
-0.0,2058202,2,387300
-0.0,2058406,2,387400
-0.0,2058606,2,387500
-0.0,2058806,2,387600
-0.0,2059008,2,387700
-0.0,2059210,2,387800
-0.0,2059410,2,387900
-0.0,2059610,2,388000
-0.0,2059814,2,388100
-0.0,2060018,2,388200
-0.0,2060220,2,388300
-0.0,2060422,2,388400
-0.0,2060626,2,388500
-0.0,2060828,2,388600
-0.0,2061032,2,388700
-0.0,2061232,2,388800
-0.0,2061434,2,388900
-0.0,2061637,2,389000
-0.0,2061840,2,389100
-0.0,2062041,2,389200
-0.0,2062244,2,389300
-0.0,2062446,2,389400
-0.0,2062646,2,389500
-0.0,2062850,2,389600
-0.0,2063050,2,389700
-0.0,2063250,2,389800
-0.0,2063452,2,389900
-0.0,2063656,2,390000
-0.1,2063860,2,390100
-0.0,2064059,2,390200
-0.1,2064264,2,390300
-0.0,2064465,2,390400
0.6,2064964,2,390500
1.0,2065699,2,390600
-0.0,2065902,2,390700
-0.0,2066106,2,390800
-0.0,2066308,2,390900
-0.0,2066626,2,391000
-0.0,2066826,2,391100
-0.0,2067028,2,391200
-0.0,2067231,2,391300
0.0,2067457,2,391400
-0.0,2067660,2,391500
-0.0,2067866,2,391600
-0.1,2068075,2,391700
-0.0,2068277,2,391800
-0.0,2068479,2,391900
-0.0,2068683,2,392000
-0.0,2069010,2,392100
-0.0,2069214,2,392200
-0.0,2069414,2,392300
0.1,2069675,2,392400
-0.0,2069877,2,392500
-0.0,2070079,2,392600
-0.0,2070282,2,392700
-0.0,2070486,2,392800
0.1,2070962,2,392900
-0.1,2071168,2,393000
0.4,2071727,2,393100
-0.0,2071929,2,393200
-0.0,2072132,2,393300
-0.0,2072334,2,393400
-0.0,2072536,2,393500
-0.0,2072748,2,393600
-0.0,2072948,2,393700
-0.0,2073150,2,393800
-0.0,2073353,2,393900
-0.0,2073556,2,394000
0.1,2073822,2,394100
-0.0,2074022,2,394200
-0.0,2074224,2,394300
-0.0,2074424,2,394400
-0.0,2074628,2,394500
-0.0,2074828,2,394600
-0.1,2075030,2,394700
0.0,2075264,2,394800
-0.0,2075464,2,394900
-0.0,2075666,2,395000
-0.0,2075867,2,395100
0.1,2076132,2,395200
-0.0,2076334,2,395300
-0.0,2076534,2,395400
-0.0,2076738,2,395500
-0.0,2076940,2,395600
1.0,2078567,2,395700
-2.0,2078770,2,395800
-2.0,2078971,2,395900
-2.0,2079174,2,396000
-2.0,2079376,2,396100
-2.0,2079579,2,396200
-2.0,2079782,2,396300
-2.0,2079987,2,396400
-2.0,2080189,2,396500
-2.0,2080390,2,396600
-2.0,2080591,2,396700
-2.0,2080796,2,396800
-2.0,2080996,2,396900
-2.0,2081199,2,397000
-2.0,2081402,2,397100
-2.0,2081606,2,397200
-2.0,2081808,2,397300
-2.0,2082009,2,397400
-1.9,2082454,2,397500
-2.0,2082656,2,397600
-2.0,2082958,2,397700
-2.1,2083173,2,397800
-2.0,2083374,2,397900
-2.0,2083574,2,398000
-1.4,2083774,2,398100
-0.0,2083979,2,398200
-0.0,2084181,2,398300
-0.0,2084381,2,398400
-0.1,2084584,2,398500
-0.0,2084785,2,398600
-0.0,2084989,2,398700
-0.0,2085190,2,398800
-0.0,2085392,2,398900
-0.0,2085595,2,399000
-0.0,2085796,2,399100
-0.0,2085998,2,399200
-0.0,2086222,2,399300
-0.0,2086422,2,399400
-0.0,2086622,2,399500
0.7,2087173,2,399600
-0.0,2087378,2,399700
-0.0,2087580,2,399800
-0.0,2087783,2,399900
-0.1,2088290,2,400000
-0.0,2088496,2,400100
0.9,2089128,2,400200
-0.0,2089329,2,400300
-0.0,2089553,2,400400
-0.0,2089760,2,400500
-0.0,2089960,2,400600
0.3,2090289,2,400700
-0.0,2090566,2,400800
-0.0,2090769,2,400900
-0.0,2090970,2,401000
0.9,2091767,2,401100
-0.0,2091968,2,401200
-0.0,2092171,2,401300
0.0,2092593,2,401400
-0.0,2092796,2,401500
-0.0,2092996,2,401600
-0.0,2093196,2,401700
-0.0,2093396,2,401800
-0.0,2093598,2,401900
-0.1,2093802,2,402000
-0.0,2094004,2,402100
-0.0,2094222,2,402200
-0.0,2094424,2,402300
0.3,2094950,2,402400
0.0,2095187,2,402500
-0.0,2095389,2,402600
-0.0,2095590,2,402700
-0.1,2096110,2,402800
-0.0,2096310,2,402900
-0.0,2096512,2,403000
-0.0,2096715,2,403100
0.0,2097063,2,403200
-0.0,2097268,2,403300
-0.0,2097468,2,403400
-0.0,2097668,2,403500
0.3,2098002,2,403600
-0.0,2098202,2,403700
-0.0,2098404,2,403800
0.7,2099150,2,403900
0.7,2100160,2,404000
-0.0,2100363,2,404100
-0.0,2100564,2,404200
-0.0,2100766,2,404300
-0.0,2100966,2,404400
-0.1,2101167,2,404500
-0.0,2101368,2,404600
-0.0,2101568,2,404700
-0.0,2101769,2,404800
-0.0,2101971,2,404900
-0.0,2102176,2,405000
-0.0,2102376,2,405100
-0.0,2102576,2,405200
-0.1,2102779,2,405300
-0.0,2102982,2,405400
-0.0,2103182,2,405500
-0.0,2103384,2,405600
-0.0,2103585,2,405700
-0.0,2103790,2,405800
-0.0,2103990,2,405900
-0.0,2104190,2,406000
-0.1,2104395,2,406100
-0.0,2104600,2,406200
-0.0,2104802,2,406300
-0.0,2105004,2,406400
-0.1,2105208,2,406500
-0.0,2105410,2,406600
-0.0,2105611,2,406700
-0.0,2105815,2,406800
-0.0,2106016,2,406900
-0.0,2106218,2,407000
-0.0,2106418,2,407100
-0.0,2106620,2,407200
-0.0,2106825,2,407300
-0.0,2107028,2,407400
-0.0,2107230,2,407500
-0.0,2107434,2,407600
-0.2,2107639,2,407700
-0.2,2107840,2,407800
-0.1,2108040,2,407900
-0.2,2108240,2,408000
-0.1,2108441,2,408100
-0.2,2108643,2,408200
-0.1,2108847,2,408300
-0.1,2109051,2,408400
-0.1,2109252,2,408500
-0.0,2109454,2,408600
-0.1,2109655,2,408700
-0.1,2109856,2,408800
-0.1,2110058,2,408900
-0.1,2110258,2,409000
-0.0,2110460,2,409100
-0.1,2110660,2,409200
-0.0,2110863,2,409300
-0.1,2111950,2,409400
-0.3,2116653,2,409500
2.6,2120734,2,409600
6.0,2124623,2,409700
1.8,2128800,2,409800
-0.1,2133350,2,409900
0.8,2135422,2,410000
-2.0,2135624,2,410100
-2.0,2135826,2,410200
-2.0,2136026,2,410300
-2.0,2136230,2,410400
-2.0,2136432,2,410500
-2.0,2136632,2,410600
-2.0,2136832,2,410700
-2.0,2137035,2,410800
-2.0,2137237,2,410900
-2.0,2137438,2,411000
-1.0,2137934,2,411100
-0.0,2138135,2,411200
-0.0,2138339,2,411300
-0.0,2138540,2,411400
-0.0,2138744,2,411500
-0.0,2138948,2,411600
-0.1,2139154,2,411700
-0.0,2139354,2,411800
-0.0,2139556,2,411900
-0.0,2139756,2,412000
-0.0,2139956,2,412100
-0.0,2140158,2,412200
-0.0,2140363,2,412300
-0.0,2140566,2,412400
-0.0,2140768,2,412500
-0.0,2140971,2,412600
-0.0,2141172,2,412700
-0.0,2141372,2,412800
-0.0,2141574,2,412900
-0.0,2141776,2,413000
-0.0,2141978,2,413100
2.9,2143640,2,413200
0.5,2144175,2,413300
-0.0,2144378,2,413400
-0.0,2144580,2,413500
-0.0,2144785,2,413600
-0.0,2144986,2,413700
0.0,2145226,2,413800
-0.0,2145427,2,413900
-0.0,2145630,2,414000
-0.0,2145833,2,414100
0.1,2146106,2,414200
0.0,2146369,2,414300
-0.0,2146572,2,414400
-0.0,2146772,2,414500
-0.0,2146973,2,414600
-0.0,2147175,2,414700
-0.0,2147378,2,414800
0.0,2147636,2,414900
-0.0,2147954,2,415000
-0.0,2148450,2,415100
0.7,2149012,2,415200
-0.0,2149217,2,415300
-0.0,2149420,2,415400
-0.0,2149620,2,415500
-0.0,2149822,2,415600
0.6,2150470,2,415700
6.1,2154286,2,415800
4.6,2158384,2,415900
4.8,2162400,2,416000
2.8,2166450,2,416100
3.3,2170038,2,416200
2.4,2174363,2,416300
3.3,2178484,2,416400
3.8,2182611,2,416500
3.1,2187023,2,416600
3.2,2191274,2,416700
1.8,2195650,2,416800
0.7,2196733,2,416900
-0.0,2196954,2,417000
-0.0,2197157,2,417100
0.4,2197789,2,417200
-0.0,2197990,2,417300
-0.0,2198190,2,417400
-0.0,2198394,2,417500
-0.0,2198596,2,417600
-0.1,2198799,2,417700
-0.0,2199004,2,417800
-0.0,2199206,2,417900
-0.0,2199410,2,418000
-0.0,2199612,2,418100
-0.0,2199844,2,418200
3.3,2202435,2,418300
5.5,2206131,2,418400
3.3,2210336,2,418500
0.7,2214700,2,418600
-0.2,2219368,2,418700
4.2,2223778,2,418800
3.0,2227974,2,418900
2.3,2232286,2,419000
2.5,2236561,2,419100
2.4,2240821,2,419200
4.3,2245025,2,419300
5.2,2248850,2,419400
4.5,2252941,2,419500
5.7,2257266,2,419600
4.8,2261137,2,419700
4.4,2265037,2,419800
0.9,2269600,2,419900
3.0,2273880,2,420000
1.6,2278250,2,420100
1.9,2282682,2,420200
3.9,2286768,2,420300
4.2,2290875,2,420400
6.3,2294823,2,420500
3.8,2298739,2,420600
4.7,2302856,2,420700
5.1,2306865,2,420800
5.0,2310767,2,420900
6.2,2314735,2,421000
5.8,2318677,2,421100
1.7,2323093,2,421200
